disease,gene,score
178,2726,2.337
120,2726,2.336
203,2726,2.315
210,2726,2.297
127,2726,2.26
162,2726,2.255
71,2726,2.254
57,2726,2.242
23,2726,2.212
148,2726,2.109
161,2726,2.108
92,2726,2.101
4,2726,2.088
159,2726,2.087
14,2726,2.074
99,2726,2.073
55,2726,2.046
104,2726,2.035
175,2726,2.003
171,2726,1.999
199,2726,1.997
167,2726,1.985
110,2726,1.955
193,2726,1.932
215,2726,1.892
77,2726,1.881
180,2726,1.873
38,2726,1.864
79,2726,1.847
41,2726,1.842
82,2726,1.83
184,2726,1.828
73,2726,1.808
207,2726,1.778
65,2726,1.763
139,2726,1.749
119,2726,1.742
20,2726,1.741
45,2726,1.735
115,2726,1.727
186,2726,1.722
3,2726,1.721
129,2726,1.72
179,2726,1.695
61,2726,1.688
182,2726,1.685
13,2726,1.657
19,2726,1.644
188,2726,1.641
205,2726,1.626
50,2726,1.621
123,2726,1.609
198,2726,1.6
216,2726,1.598
32,2726,1.589
12,2726,1.578
125,2726,1.575
97,2726,1.575
190,2726,1.573
30,2726,1.55
51,2726,1.546
131,2726,1.535
40,2726,1.506
113,2726,1.504
197,2726,1.479
204,2726,1.47
96,2726,1.428
15,2726,1.428
122,2726,1.423
194,2726,1.406
54,2726,1.402
109,2726,1.385
33,2726,1.374
140,2726,1.339
83,2726,1.332
191,2726,1.328
74,2726,1.318
26,2726,1.317
84,2726,1.304
105,2726,1.298
0,2726,1.297
103,2726,1.287
157,2726,1.282
142,2726,1.28
174,2726,1.28
130,2726,1.257
153,2726,1.251
176,2726,1.251
169,2726,1.244
117,2726,1.237
151,2726,1.233
196,2726,1.199
43,2726,1.192
49,2726,1.18
152,2726,1.179
25,2726,1.175
111,2726,1.164
137,2726,1.153
95,2726,1.151
68,2726,1.14
75,2726,1.132
181,2726,1.126
63,2726,1.115
132,2726,1.1
10,2726,1.099
118,2726,1.099
1,2726,1.092
158,2726,1.089
124,2726,1.063
100,2726,1.045
213,2726,1.038
147,2726,1.033
81,2726,1.028
46,2726,1.011
29,2726,1.008
195,2726,0.991
201,2726,0.989
44,2726,0.969
48,2726,0.948
189,2726,0.946
11,2726,0.938
9,2726,0.935
21,2726,0.935
47,2726,0.924
155,2726,0.917
146,2726,0.91
114,2726,0.897
144,2726,0.894
170,2726,0.876
24,2726,0.866
165,2726,0.863
91,2726,0.861
133,2726,0.859
183,2726,0.85
80,2726,0.842
56,2726,0.839
88,2726,0.836
156,2726,0.836
90,2726,0.834
64,2726,0.833
106,2726,0.83
200,2726,0.809
208,2726,0.8
160,2726,0.79
42,2726,0.77
39,2726,0.77
212,2726,0.749
16,2726,0.726
58,2726,0.672
70,2726,0.659
211,2726,0.657
36,2726,0.656
187,2726,0.653
31,2726,0.651
60,2726,0.618
107,2726,0.602
108,2726,0.597
168,2726,0.579
22,2726,0.562
94,2726,0.553
206,2726,0.506
126,2726,0.504
112,1823,1.607
136,1823,1.524
203,1823,1.419
12,1823,1.413
98,1823,1.402
34,1823,1.374
28,1823,1.364
141,1823,1.358
8,1823,1.244
72,1823,1.179
153,1823,1.134
149,1823,1.077
7,1823,1.068
101,1823,1.044
178,1823,1.024
210,1823,0.978
4,1823,0.926
181,1823,0.918
59,1823,0.904
67,1823,0.902
162,1823,0.902
81,1823,0.85
159,1823,0.85
102,1823,0.844
151,1823,0.839
128,1823,0.827
209,1823,0.806
82,1823,0.803
120,1823,0.797
176,1823,0.763
56,1823,0.734
137,1823,0.732
38,1823,0.73
188,1823,0.72
104,1823,0.716
88,1823,0.714
66,1823,0.708
50,1823,0.706
37,1823,0.701
95,1823,0.701
113,1823,0.694
198,1823,0.669
69,1823,0.66
17,1823,0.655
35,1823,0.655
53,1823,0.652
57,1823,0.645
207,1823,0.641
180,1823,0.639
55,1823,0.635
15,1823,0.626
167,1823,0.611
85,1823,0.607
31,1823,0.605
192,1823,0.587
6,1823,0.585
121,1823,0.571
171,1823,0.561
27,1823,0.56
99,1823,0.548
183,1823,0.532
13,1823,0.514
59,821,2.427
98,821,2.382
28,821,2.372
66,821,2.284
8,821,2.278
34,821,2.235
112,821,2.205
27,821,2.196
120,821,2.165
128,821,2.123
101,821,2.043
149,821,2.022
136,821,1.959
203,821,1.941
57,821,1.931
92,821,1.882
4,821,1.879
148,821,1.865
99,821,1.848
209,821,1.836
72,821,1.832
7,821,1.796
161,821,1.786
123,821,1.741
67,821,1.722
171,821,1.7
180,821,1.686
159,821,1.674
215,821,1.641
55,821,1.605
38,821,1.59
129,821,1.582
6,821,1.534
102,821,1.507
192,821,1.497
35,821,1.494
115,821,1.465
207,821,1.448
191,821,1.419
121,821,1.414
174,821,1.398
51,821,1.387
17,821,1.385
97,821,1.374
54,821,1.359
141,821,1.316
37,821,1.296
117,821,1.295
118,821,1.292
152,821,1.283
157,821,1.267
81,821,1.262
110,821,1.261
132,821,1.25
113,821,1.25
196,821,1.243
11,821,1.229
175,821,1.229
204,821,1.224
131,821,1.207
167,821,1.187
186,821,1.183
111,821,1.182
197,821,1.181
29,821,1.167
208,821,1.166
130,821,1.148
140,821,1.144
69,821,1.139
179,821,1.137
188,821,1.125
205,821,1.125
86,821,1.12
185,821,1.106
135,821,1.104
22,821,1.1
182,821,1.084
84,821,1.07
194,821,1.069
104,821,1.061
210,821,1.045
3,821,1.034
190,821,1.033
178,821,1.019
39,821,1.017
71,821,0.968
199,821,0.961
48,821,0.958
183,821,0.933
1,821,0.932
94,821,0.926
65,821,0.907
146,821,0.905
198,821,0.898
151,821,0.892
32,821,0.892
127,821,0.872
106,821,0.87
160,821,0.862
137,821,0.856
50,821,0.851
76,821,0.838
176,821,0.83
122,821,0.816
77,821,0.798
79,821,0.783
156,821,0.782
83,821,0.776
74,821,0.754
30,821,0.74
46,821,0.714
100,821,0.71
158,821,0.691
47,821,0.665
139,821,0.66
13,821,0.653
26,821,0.649
41,821,0.647
0,821,0.641
49,821,0.633
163,821,0.618
144,821,0.611
44,821,0.599
153,821,0.596
108,821,0.596
15,821,0.58
109,821,0.567
25,821,0.562
36,821,0.558
162,821,0.555
82,821,0.553
170,821,0.552
189,821,0.549
40,821,0.546
213,821,0.532
64,821,0.51
61,821,0.502
181,1197,3.144
153,1197,2.768
107,1197,2.332
151,1197,2.306
65,1197,2.172
165,1197,2.171
124,1197,2.159
203,1197,2.06
201,1197,1.773
216,1197,1.69
63,1197,1.643
212,1197,1.474
176,1197,1.419
21,1197,1.39
137,1197,1.278
149,1197,1.247
30,1197,1.209
112,1197,1.053
55,1197,1.05
8,1197,1.036
85,1197,1.003
7,1197,0.97
98,1197,0.903
180,1197,0.893
130,1197,0.88
34,1197,0.867
72,1197,0.86
62,1197,0.854
28,1197,0.796
134,1197,0.793
59,1197,0.762
31,1197,0.758
136,1197,0.717
200,1197,0.698
121,1197,0.616
101,1197,0.608
51,1197,0.541
157,1197,0.534
104,1197,0.533
116,1197,0.527
166,1197,0.515
170,1140,4.27
118,1140,2.183
51,1140,1.729
102,1140,1.716
132,1140,1.706
98,1140,1.674
112,1140,1.618
136,1140,1.485
149,1140,1.387
34,1140,1.36
55,1140,1.259
203,1140,1.18
72,1140,1.155
101,1140,1.115
137,1140,1.065
28,1140,0.964
59,1140,0.934
8,1140,0.899
176,1140,0.879
183,1140,0.868
181,1140,0.813
7,1140,0.813
193,1140,0.779
113,1140,0.765
83,1140,0.765
69,1140,0.764
73,1140,0.764
65,1140,0.758
130,1140,0.727
169,1140,0.716
153,1140,0.69
159,1140,0.672
127,1140,0.651
124,1140,0.646
180,1140,0.639
160,1140,0.634
121,1140,0.631
27,1140,0.621
120,1140,0.6
63,1140,0.594
157,1140,0.593
66,1140,0.591
171,1140,0.577
161,1140,0.575
17,1140,0.565
209,1140,0.562
107,1140,0.507
20,1140,0.506
98,2074,3.435
112,2074,3.025
136,2074,2.846
101,2074,2.837
209,2074,2.828
69,2074,2.811
35,2074,2.643
8,2074,2.622
73,2074,2.554
149,2074,2.458
74,2074,2.303
203,2074,2.243
180,2074,2.241
28,2074,2.232
102,2074,2.115
59,2074,2.113
17,2074,2.033
72,2074,2.008
34,2074,1.902
197,2074,1.877
7,2074,1.843
14,2074,1.835
120,2074,1.831
175,2074,1.774
110,2074,1.753
32,2074,1.715
190,2074,1.712
55,2074,1.691
128,2074,1.68
26,2074,1.664
96,2074,1.661
121,2074,1.649
27,2074,1.635
86,2074,1.602
66,2074,1.58
129,2074,1.569
104,2074,1.559
4,2074,1.55
65,2074,1.546
167,2074,1.523
71,2074,1.522
141,2074,1.51
67,2074,1.509
30,2074,1.501
157,2074,1.5
54,2074,1.498
38,2074,1.494
57,2074,1.492
11,2074,1.466
176,2074,1.453
97,2074,1.445
41,2074,1.445
152,2074,1.434
117,2074,1.425
81,2074,1.398
111,2074,1.386
179,2074,1.38
208,2074,1.376
140,2074,1.366
99,2074,1.349
196,2074,1.348
1,2074,1.326
92,2074,1.311
135,2074,1.309
51,2074,1.303
205,2074,1.287
137,2074,1.27
151,2074,1.267
156,2074,1.249
16,2074,1.239
148,2074,1.234
37,2074,1.218
188,2074,1.216
178,2074,1.207
83,2074,1.188
204,2074,1.176
186,2074,1.126
198,2074,1.118
171,2074,1.095
159,2074,1.082
191,2074,1.07
215,2074,1.059
161,2074,1.047
84,2074,1.046
6,2074,1.045
29,2074,1.023
192,2074,1.023
160,2074,0.985
50,2074,0.976
123,2074,0.97
68,2074,0.969
106,2074,0.964
170,2074,0.961
115,2074,0.948
95,2074,0.929
77,2074,0.926
213,2074,0.911
124,2074,0.903
132,2074,0.896
39,2074,0.859
21,2074,0.846
127,2074,0.843
165,2074,0.826
200,2074,0.8
155,2074,0.788
49,2074,0.782
47,2074,0.782
63,2074,0.779
79,2074,0.771
114,2074,0.761
93,2074,0.754
82,2074,0.753
3,2074,0.751
182,2074,0.743
15,2074,0.73
216,2074,0.721
48,2074,0.701
119,2074,0.7
184,2074,0.696
122,2074,0.694
193,2074,0.688
31,2074,0.686
113,2074,0.675
125,2074,0.674
199,2074,0.646
210,2074,0.623
183,2074,0.613
25,2074,0.608
194,2074,0.602
109,2074,0.593
24,2074,0.584
90,2074,0.582
181,2074,0.577
168,2074,0.563
153,2074,0.556
52,2074,0.549
61,2074,0.549
162,2074,0.547
130,2074,0.539
126,2074,0.533
118,2074,0.519
59,905,2.428
115,905,1.948
203,905,1.911
8,905,1.788
160,905,1.652
98,905,1.623
28,905,1.499
128,905,1.479
66,905,1.428
180,905,1.388
120,905,1.387
92,905,1.33
84,905,1.322
149,905,1.314
27,905,1.311
57,905,1.31
161,905,1.273
123,905,1.244
99,905,1.23
34,905,1.227
112,905,1.215
4,905,1.193
101,905,1.15
44,905,1.113
179,905,1.112
136,905,1.021
55,905,1.018
215,905,1.015
148,905,0.991
151,905,0.911
7,905,0.867
139,905,0.835
153,905,0.831
65,905,0.798
209,905,0.798
122,905,0.779
175,905,0.772
72,905,0.74
110,905,0.736
142,905,0.724
159,905,0.705
188,905,0.691
32,905,0.686
113,905,0.661
134,905,0.639
181,905,0.631
141,905,0.625
133,905,0.625
67,905,0.586
186,905,0.566
38,905,0.564
171,905,0.561
35,905,0.55
152,905,0.532
191,905,0.522
97,905,0.51
174,905,0.507
64,905,0.5
166,306,1.119
80,306,1.058
55,306,0.947
8,306,0.887
28,306,0.876
98,306,0.824
203,306,0.773
128,306,0.705
149,306,0.669
156,306,0.622
66,306,0.587
59,306,0.586
13,306,0.568
101,306,0.557
123,306,0.548
112,306,0.546
68,306,0.52
81,306,0.502
203,2365,1.208
149,2365,1.054
166,2365,1.044
112,2365,1.016
153,2365,0.973
176,2365,0.968
151,2365,0.962
8,2365,0.839
171,2365,0.827
216,2365,0.815
65,2365,0.814
136,2365,0.806
169,2365,0.751
107,2365,0.733
73,2365,0.727
59,2365,0.712
98,2365,0.712
34,2365,0.685
7,2365,0.679
30,2365,0.643
116,2365,0.628
55,2365,0.58
28,2365,0.564
66,2365,0.552
6,2365,0.545
128,2365,0.544
19,2365,0.54
69,2365,0.517
181,2365,0.514
85,2365,0.514
123,2365,0.513
192,2365,0.503
98,1571,2.283
28,1571,2.255
190,1571,1.612
203,1571,1.363
7,1571,1.278
171,1571,1.255
85,1571,1.214
59,1571,1.057
34,1571,1.008
112,1571,0.986
4,1571,0.984
137,1571,0.956
57,1571,0.934
99,1571,0.918
120,1571,0.91
176,1571,0.885
128,1571,0.852
27,1571,0.794
136,1571,0.771
149,1571,0.77
119,1571,0.737
67,1571,0.69
92,1571,0.625
115,1571,0.61
66,1571,0.564
8,1571,0.546
194,1571,0.526
55,1571,0.511
175,1571,0.505
101,1974,5.0
129,1974,5.0
8,1974,5.0
117,1974,5.0
76,1974,4.54
189,1974,4.509
149,1974,2.524
203,1974,2.36
196,1974,2.356
59,1974,2.356
209,1974,2.341
112,1974,2.331
65,1974,2.272
34,1974,2.269
98,1974,2.266
28,1974,2.231
22,1974,2.202
136,1974,2.18
180,1974,2.142
55,1974,2.086
27,1974,2.044
202,1974,2.036
35,1974,1.974
120,1974,1.971
72,1974,1.947
66,1974,1.897
128,1974,1.864
179,1974,1.857
113,1974,1.829
157,1974,1.82
161,1974,1.818
102,1974,1.812
7,1974,1.793
57,1974,1.774
194,1974,1.74
171,1974,1.727
54,1974,1.724
153,1974,1.718
159,1974,1.715
146,1974,1.712
67,1974,1.705
124,1974,1.701
114,1974,1.693
32,1974,1.675
140,1974,1.674
152,1974,1.67
131,1974,1.665
200,1974,1.661
33,1974,1.657
175,1974,1.652
110,1974,1.644
39,1974,1.641
84,1974,1.63
11,1974,1.619
17,1974,1.581
176,1974,1.577
38,1974,1.566
45,1974,1.561
177,1974,1.543
106,1974,1.538
170,1974,1.534
4,1974,1.516
208,1974,1.513
151,1974,1.511
99,1974,1.509
92,1974,1.507
197,1974,1.507
165,1974,1.506
141,1974,1.502
3,1974,1.491
142,1974,1.49
93,1974,1.489
174,1974,1.479
181,1974,1.467
97,1974,1.46
130,1974,1.459
61,1974,1.438
192,1974,1.432
6,1974,1.431
121,1974,1.427
191,1974,1.421
205,1974,1.414
213,1974,1.395
30,1974,1.389
148,1974,1.381
77,1974,1.371
215,1974,1.367
123,1974,1.342
164,1974,1.334
37,1974,1.327
47,1974,1.326
63,1974,1.32
40,1974,1.286
29,1974,1.273
185,1974,1.273
86,1974,1.267
190,1974,1.259
69,1974,1.245
51,1974,1.244
206,1974,1.239
115,1974,1.234
80,1974,1.225
118,1974,1.221
186,1974,1.211
60,1974,1.204
49,1974,1.183
122,1974,1.154
187,1974,1.15
46,1974,1.129
182,1974,1.111
188,1974,1.11
204,1974,1.087
137,1974,1.086
81,1974,1.079
83,1974,1.078
10,1974,1.07
111,1974,1.053
50,1974,1.049
210,1974,1.046
144,1974,1.041
167,1974,1.04
94,1974,1.036
107,1974,1.035
160,1974,1.019
178,1974,1.019
26,1974,1.003
58,1974,0.979
193,1974,0.966
135,1974,0.957
216,1974,0.947
139,1974,0.941
127,1974,0.914
132,1974,0.905
25,1974,0.884
207,1974,0.87
156,1974,0.867
41,1974,0.862
184,1974,0.851
166,1974,0.849
21,1974,0.838
108,1974,0.827
5,1974,0.822
48,1974,0.822
64,1974,0.803
163,1974,0.802
85,1974,0.802
42,1974,0.799
79,1974,0.794
162,1974,0.787
13,1974,0.783
89,1974,0.777
125,1974,0.776
199,1974,0.755
126,1974,0.753
91,1974,0.752
158,1974,0.751
87,1974,0.75
68,1974,0.746
145,1974,0.745
104,1974,0.731
96,1974,0.729
173,1974,0.729
44,1974,0.7
119,1974,0.689
183,1974,0.659
109,1974,0.659
1,1974,0.656
143,1974,0.638
0,1974,0.633
20,1974,0.627
82,1974,0.623
90,1974,0.586
62,1974,0.58
15,1974,0.548
168,1974,0.546
147,1974,0.537
100,1974,0.519
73,1974,0.511
201,1974,0.5
8,1952,2.444
34,1952,1.557
28,1952,1.555
98,1952,1.543
81,1952,1.414
203,1952,1.406
59,1952,1.323
112,1952,1.305
128,1952,1.249
92,1952,1.226
67,1952,1.191
55,1952,1.142
120,1952,1.116
4,1952,0.999
6,1952,0.977
27,1952,0.96
192,1952,0.953
37,1952,0.946
136,1952,0.924
115,1952,0.924
109,1952,0.912
101,1952,0.91
149,1952,0.892
66,1952,0.879
181,1952,0.838
199,1952,0.814
176,1952,0.769
57,1952,0.763
153,1952,0.761
7,1952,0.759
99,1952,0.741
127,1952,0.739
151,1952,0.717
141,1952,0.714
65,1952,0.677
72,1952,0.667
63,1952,0.663
159,1952,0.657
161,1952,0.656
182,1952,0.64
137,1952,0.612
215,1952,0.59
123,1952,0.565
216,1952,0.555
75,1952,0.545
198,1952,0.544
156,1952,0.533
171,1952,0.523
141,1410,2.503
161,1410,1.913
43,1410,1.871
149,1410,1.757
8,1410,1.577
112,1410,1.531
98,1410,1.517
7,1410,1.5
34,1410,1.488
203,1410,1.48
28,1410,1.454
136,1410,1.398
59,1410,1.348
55,1410,1.326
65,1410,1.294
180,1410,1.237
72,1410,1.198
210,1410,1.192
101,1410,1.112
128,1410,1.018
176,1410,0.978
27,1410,0.958
3,1410,0.887
155,1410,0.882
209,1410,0.87
120,1410,0.866
79,1410,0.849
104,1410,0.824
110,1410,0.823
204,1410,0.82
66,1410,0.797
197,1410,0.785
88,1410,0.782
6,1410,0.782
171,1410,0.782
16,1410,0.781
196,1410,0.78
165,1410,0.78
30,1410,0.78
175,1410,0.764
192,1410,0.756
162,1410,0.754
167,1410,0.742
179,1410,0.742
57,1410,0.736
67,1410,0.735
102,1410,0.734
99,1410,0.727
95,1410,0.726
187,1410,0.713
157,1410,0.706
32,1410,0.678
199,1410,0.673
113,1410,0.658
181,1410,0.651
92,1410,0.646
29,1410,0.624
178,1410,0.614
153,1410,0.603
37,1410,0.601
121,1410,0.585
41,1410,0.585
35,1410,0.581
63,1410,0.578
69,1410,0.574
160,1410,0.563
194,1410,0.552
90,1410,0.541
174,1410,0.52
190,1410,0.519
100,1410,0.505
213,1410,0.502
149,2068,5.0
121,2068,1.853
112,2068,1.783
136,2068,1.781
183,2068,1.752
51,2068,1.683
7,2068,1.68
151,2068,1.636
203,2068,1.635
8,2068,1.606
98,2068,1.508
55,2068,1.491
118,2068,1.428
143,2068,1.415
28,2068,1.394
101,2068,1.374
32,2068,1.37
110,2068,1.355
92,2068,1.337
162,2068,1.324
3,2068,1.316
72,2068,1.301
65,2068,1.291
128,2068,1.269
59,2068,1.212
34,2068,1.149
87,2068,1.132
180,2068,1.123
209,2068,1.119
176,2068,1.116
217,2068,1.095
153,2068,1.093
83,2068,1.093
132,2068,1.087
175,2068,1.072
102,2068,1.05
141,2068,1.022
160,2068,1.015
129,2068,0.994
167,2068,0.973
196,2068,0.967
130,2068,0.964
25,2068,0.943
41,2068,0.927
204,2068,0.901
26,2068,0.899
170,2068,0.868
184,2068,0.849
104,2068,0.845
179,2068,0.843
45,2068,0.842
27,2068,0.838
39,2068,0.827
35,2068,0.805
137,2068,0.787
157,2068,0.763
116,2068,0.745
124,2068,0.739
152,2068,0.719
117,2068,0.714
181,2068,0.713
33,2068,0.713
5,2068,0.699
135,2068,0.665
67,2068,0.632
206,2068,0.625
66,2068,0.623
69,2068,0.621
6,2068,0.602
77,2068,0.599
17,2068,0.598
192,2068,0.594
120,2068,0.589
57,2068,0.589
79,2068,0.575
178,2068,0.562
216,2068,0.558
126,2068,0.552
210,2068,0.55
198,2068,0.537
166,2068,0.531
29,2068,0.518
82,2068,0.516
48,2068,0.513
74,2068,0.507
213,2068,0.506
21,2068,0.506
86,2068,0.505
119,2068,0.503
112,2413,2.554
136,2413,2.487
101,2413,2.293
209,2413,2.099
35,2413,2.075
193,2413,1.743
182,2413,1.655
33,2413,1.655
98,2413,1.543
28,2413,1.54
66,2413,1.442
148,2413,1.389
59,2413,1.387
34,2413,1.335
203,2413,1.212
7,2413,1.055
128,2413,1.043
120,2413,1.011
4,2413,0.99
65,2413,0.976
72,2413,0.976
210,2413,0.96
8,2413,0.959
167,2413,0.951
149,2413,0.929
57,2413,0.857
67,2413,0.846
54,2413,0.844
15,2413,0.84
92,2413,0.823
27,2413,0.82
140,2413,0.809
156,2413,0.804
99,2413,0.804
82,2413,0.764
153,2413,0.749
141,2413,0.747
161,2413,0.683
212,2413,0.648
113,2413,0.643
181,2413,0.628
70,2413,0.62
171,2413,0.606
102,2413,0.581
55,2413,0.579
121,2413,0.573
196,2413,0.568
63,2413,0.536
190,2413,0.524
119,2413,0.523
124,2413,0.511
154,790,1.402
201,790,1.075
34,790,0.914
153,790,0.794
130,790,0.756
198,790,0.697
66,790,0.654
149,790,0.632
98,790,0.582
92,790,0.566
128,790,0.524
72,1468,5.0
176,1468,2.723
48,1468,2.312
30,1468,2.191
216,1468,2.133
85,1468,2.11
203,1468,2.104
149,1468,2.031
55,1468,1.8
137,1468,1.787
8,1468,1.781
112,1468,1.749
65,1468,1.744
34,1468,1.672
159,1468,1.663
180,1468,1.615
192,1468,1.611
31,1468,1.608
6,1468,1.587
136,1468,1.544
67,1468,1.518
98,1468,1.468
59,1468,1.414
28,1468,1.401
101,1468,1.397
66,1468,1.336
151,1468,1.313
121,1468,1.254
209,1468,1.243
7,1468,1.18
157,1468,1.178
171,1468,1.156
153,1468,1.154
27,1468,1.117
102,1468,1.115
197,1468,1.089
131,1468,1.075
56,1468,1.039
57,1468,1.015
32,1468,1.001
165,1468,0.998
128,1468,0.998
11,1468,0.976
181,1468,0.968
120,1468,0.948
110,1468,0.941
161,1468,0.939
4,1468,0.933
99,1468,0.932
196,1468,0.925
71,1468,0.925
92,1468,0.919
63,1468,0.916
184,1468,0.916
208,1468,0.906
69,1468,0.867
141,1468,0.84
124,1468,0.835
170,1468,0.808
119,1468,0.806
174,1468,0.797
148,1468,0.793
35,1468,0.782
86,1468,0.753
45,1468,0.735
175,1468,0.727
132,1468,0.715
17,1468,0.692
135,1468,0.691
37,1468,0.687
118,1468,0.683
51,1468,0.66
47,1468,0.653
26,1468,0.648
79,1468,0.601
163,1468,0.597
129,1468,0.591
200,1468,0.582
33,1468,0.571
49,1468,0.563
61,1468,0.56
82,1468,0.55
87,1468,0.522
123,1468,0.521
213,1468,0.501
27,1969,5.0
49,1969,5.0
59,1969,5.0
205,1969,3.069
60,1969,2.743
142,1969,2.608
156,1969,2.431
149,1969,2.315
8,1969,1.984
32,1969,1.952
64,1969,1.922
89,1969,1.723
40,1969,1.717
174,1969,1.702
57,1969,1.701
112,1969,1.7
169,1969,1.629
65,1969,1.592
98,1969,1.579
101,1969,1.561
136,1969,1.559
110,1969,1.527
72,1969,1.517
203,1969,1.509
204,1969,1.48
28,1969,1.474
129,1969,1.465
61,1969,1.463
34,1969,1.438
216,1969,1.432
153,1969,1.367
180,1969,1.306
7,1969,1.294
175,1969,1.282
141,1969,1.25
128,1969,1.249
161,1969,1.233
130,1969,1.22
150,1969,1.189
213,1969,1.179
67,1969,1.153
122,1969,1.12
157,1969,1.116
42,1969,1.096
99,1969,1.052
26,1969,1.006
77,1969,1.0
95,1969,0.994
181,1969,0.99
55,1969,0.952
160,1969,0.945
212,1969,0.941
179,1969,0.926
102,1969,0.925
176,1969,0.92
209,1969,0.914
124,1969,0.909
120,1969,0.903
2,1969,0.9
30,1969,0.884
126,1969,0.876
51,1969,0.864
83,1969,0.829
92,1969,0.825
159,1969,0.819
66,1969,0.79
144,1969,0.78
151,1969,0.773
41,1969,0.769
131,1969,0.766
109,1969,0.742
35,1969,0.734
190,1969,0.726
121,1969,0.726
173,1969,0.725
199,1969,0.725
200,1969,0.724
107,1969,0.719
17,1969,0.712
165,1969,0.706
198,1969,0.704
178,1969,0.68
167,1969,0.675
196,1969,0.674
111,1969,0.665
93,1969,0.643
69,1969,0.611
100,1969,0.597
39,1969,0.591
106,1969,0.541
80,1969,0.512
25,1969,0.51
21,1969,0.506
91,1969,0.503
15,1969,0.502
65,2260,2.049
59,2260,1.95
30,2260,1.761
8,2260,1.756
149,2260,1.753
203,2260,1.691
63,2260,1.662
7,2260,1.596
112,2260,1.585
98,2260,1.514
176,2260,1.512
136,2260,1.479
180,2260,1.472
165,2260,1.447
151,2260,1.429
121,2260,1.41
28,2260,1.381
101,2260,1.276
181,2260,1.274
81,2260,1.267
135,2260,1.233
124,2260,1.188
209,2260,1.179
102,2260,1.155
128,2260,1.143
179,2260,1.131
130,2260,1.129
175,2260,1.113
55,2260,1.09
200,2260,1.078
167,2260,1.068
79,2260,1.068
72,2260,1.059
34,2260,1.028
57,2260,1.028
137,2260,1.026
114,2260,1.011
104,2260,1.002
110,2260,1.0
197,2260,0.955
27,2260,0.945
201,2260,0.916
92,2260,0.896
17,2260,0.892
32,2260,0.888
69,2260,0.864
171,2260,0.839
66,2260,0.82
25,2260,0.814
147,2260,0.803
35,2260,0.8
107,2260,0.797
99,2260,0.791
141,2260,0.788
68,2260,0.772
190,2260,0.767
153,2260,0.746
120,2260,0.745
196,2260,0.733
47,2260,0.729
15,2260,0.716
21,2260,0.69
67,2260,0.685
119,2260,0.633
159,2260,0.589
70,2260,0.588
41,2260,0.584
3,2260,0.582
83,2260,0.571
188,2260,0.564
140,2260,0.562
4,2260,0.561
122,2260,0.559
54,2260,0.545
77,2260,0.544
207,2260,0.533
161,2260,0.515
111,2260,0.513
84,2260,0.508
86,2260,0.507
109,1819,2.358
199,1819,2.26
141,1819,1.899
170,1819,1.595
59,1819,1.165
203,1819,1.135
34,1819,1.098
28,1819,1.006
101,1819,0.991
98,1819,0.991
27,1819,0.977
159,1819,0.97
72,1819,0.967
112,1819,0.884
129,1819,0.867
174,1819,0.835
55,1819,0.826
118,1819,0.823
120,1819,0.82
7,1819,0.807
61,1819,0.798
66,1819,0.781
149,1819,0.727
8,1819,0.704
156,1819,0.703
205,1819,0.701
57,1819,0.644
153,1819,0.643
177,1819,0.599
176,1819,0.581
29,1819,0.58
4,1819,0.569
215,1819,0.538
67,1819,0.516
61,1176,2.552
28,1176,1.414
98,1176,1.383
4,1176,1.204
59,1176,1.191
66,1176,1.12
34,1176,1.089
181,1176,1.068
120,1176,1.054
149,1176,1.025
92,1176,0.962
128,1176,0.958
203,1176,0.927
112,1176,0.924
27,1176,0.903
153,1176,0.896
8,1176,0.88
101,1176,0.835
55,1176,0.777
161,1176,0.755
67,1176,0.752
171,1176,0.748
57,1176,0.686
205,1176,0.635
136,1176,0.624
99,1176,0.608
215,1176,0.555
179,1176,0.552
37,1176,0.528
142,1176,0.512
10,1176,0.51
136,261,2.727
193,261,2.686
112,261,2.685
102,261,2.649
72,261,2.251
69,261,2.047
71,261,2.044
59,261,1.962
149,261,1.541
8,261,1.343
26,261,1.328
86,261,1.251
17,261,1.103
206,261,1.068
98,261,1.054
203,261,1.04
93,261,1.013
151,261,0.94
179,261,0.894
101,261,0.893
215,261,0.875
120,261,0.862
28,261,0.859
114,261,0.838
153,261,0.775
80,261,0.706
209,261,0.692
169,261,0.665
57,261,0.665
178,261,0.663
126,261,0.636
143,261,0.636
128,261,0.631
2,261,0.61
82,261,0.575
103,261,0.562
181,261,0.557
65,261,0.55
141,261,0.542
7,261,0.54
180,261,0.528
176,261,0.524
145,261,0.513
171,261,0.512
110,261,0.502
34,2174,1.306
44,2174,1.207
28,2174,1.063
79,2174,1.058
98,2174,1.037
7,2174,0.942
4,2174,0.862
112,2174,0.846
128,2174,0.841
59,2174,0.816
161,2174,0.773
120,2174,0.735
149,2174,0.641
203,2174,0.637
66,2174,0.631
92,2174,0.613
67,2174,0.595
171,2174,0.592
153,2174,0.543
118,2174,0.542
130,254,2.544
146,254,2.529
8,254,2.344
29,254,2.23
204,254,2.11
51,254,2.07
160,254,1.964
132,254,1.864
70,254,1.796
39,254,1.692
149,254,1.67
183,254,1.657
180,254,1.63
203,254,1.588
83,254,1.57
98,254,1.503
28,254,1.491
141,254,1.487
